price_m2,ln_price_m2,holiday_apartment,rooms,area,ln_area,unrenovated,partially_renovated,fully_renovated,new_construction,new_project,ground_floor,upper_floor,top_floor,missing_floor,floor_upto_8,very_high_floor,elevator,age,ln_age,energy_certificate,north,south,east,west,BY,ZA,KM,CA,MT,TR,DK,NO,TS,RK,LM,area_price_index
3071.08,8.029784570248054,0,3.0,83,4.418840607796598,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.26228776128333
4112.41,8.321764510335678,0,2.0,39,3.6635616461296463,0,0,0,1,0,0,0,0,1,2.8,0,0,3,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.26228776128333
2046.67,7.623969361136247,0,4.0,150,5.0106352940962555,0,0,0,1,0,0,0,1,0,3.0,0,0,5,1.791759469228055,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.26228776128333
4112.41,8.321764510335678,1,2.5,39,3.6635616461296463,0,0,0,1,0,1,0,0,0,1.0,0,0,3,1.3862943611198906,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.26228776128333
3100.00,8.039157390473237,0,3.0,79,4.3694478524670215,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.26228776128333
2910.13,7.975953032707224,0,3.0,79,4.3694478524670215,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.26228776128333
2314.29,7.746858224015299,0,2.0,70,4.248495242049359,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.26228776128333
2716.30,7.907025939132466,0,3.0,92,4.5217885770490405,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0.6931471805599453,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-5.26228776128333
1540.00,7.3395376954076745,0,1.0,45,3.8066624897703196,0,0,1,0,0,0,0,1,0,2.0,0,0,107,4.68213122712422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.85419003136667
2142.86,7.669896664361478,0,2.0,70,4.248495242049359,0,0,1,0,0,0,1,0,0,2.0,0,0,66,4.204692619390966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-38.27579123400000
2017.86,7.609792822887529,0,2.0,56,4.02535169073515,0,0,1,0,0,0,1,0,0,3.0,0,0,57,4.060443010546419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-38.27579123400000
2065.93,7.633335767208193,0,4.0,91,4.51085950651685,0,0,1,0,0,1,0,0,0,1.0,0,0,30,3.4339872044851463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.35209841735000
4234.04,8.350911898981314,0,2.0,47,3.8501476017100584,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.95069783160000
1863.64,7.5302868435457375,0,3.0,110,4.700480365792417,0,0,1,0,0,0,1,0,1,2.8,0,0,17,2.8903717578961645,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-6.59684512212500
1928.07,7.564274781565348,0,2.0,57,4.04305126783455,1,0,0,0,0,0,0,1,0,2.0,0,0,68,4.23410650459726,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-6.59684512212500
1685.20,7.429639530104861,0,3.0,86,4.454347296253507,0,1,0,0,0,1,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,60.47051115403333
2500.00,7.824046010856292,0,2.0,54,3.9889840465642745,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.07169791863333
2420.00,7.791522819150732,0,2.0,50,3.912023005428146,0,1,0,0,0,0,1,0,0,7.0,0,1,125,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.07169791863333
2129.51,7.663647185290256,0,3.0,61,4.110873864173311,1,0,0,0,0,0,1,0,0,5.0,0,1,125,4.836281906951478,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,-4.07169791863333
1535.48,7.336598314722784,0,3.0,78,4.356708826689592,1,0,0,0,0,1,0,0,0,1.0,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-5.28494706760000
1535.48,7.336598314722784,0,3.0,78,4.356708826689592,1,0,0,0,0,1,0,0,0,1.0,0,0,45.01,3.8288587641673772,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-5.28494706760000
3674.58,8.209194119401541,0,3.0,83,4.418840607796598,0,0,1,0,0,0,0,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,74.15410284980000
2180.00,7.687080155783135,0,2.0,50,3.912023005428146,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-7.59337989058333
2168.29,7.681694117451591,0,2.0,50,3.912023005428146,0,0,0,0,1,0,1,0,0,2.0,0,0,1,0.6931471805599453,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-7.59337989058333
3878.26,8.26314187842368,0,2.0,46,3.828641396489095,0,0,0,1,0,0,1,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13.41113017650000
2625.00,7.872836175025724,0,3.0,80,4.382026634673881,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-3.51732627142500
3017.54,8.012197208890454,0,3.0,57,4.04305126783455,0,0,0,1,0,0,1,0,0,3.0,0,0,14,2.70805020110221,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.39380882080000
1641.03,7.403079372458635,0,3.0,78,4.356708826689592,0,1,0,0,0,0,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.96032117640000
1666.53,7.418498899385944,0,3.0,75,4.31748811353631,0,1,0,0,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.96032117640000
1690.13,7.4325607280356145,0,3.0,71,4.2626798770413155,0,1,0,0,0,0,0,1,0,2.0,0,0,65,4.189654742026425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-9.25397060777500
2460.32,7.808046701767383,0,3.0,63,4.143134726391533,0,0,1,0,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22.64074791090000
2241.38,7.714847026583561,0,0.0,29,3.367295829986474,0,0,1,0,0,0,1,0,0,2.0,0,0,4,1.6094379124341003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-7.69577350210000
2500.00,7.824046010856292,0,3.0,70,4.248495242049359,0,0,1,0,0,0,1,0,0,2.0,0,0,42.02,3.761665123839584,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1.74866873768333
4869.57,8.490760916490457,1,2.5,23,3.1354942159291497,0,0,0,0,1,0,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-6.89754580696000
4801.06,8.476592005849225,0,2.0,47,3.8501476017100584,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40.39637379780000
1541.56,7.340550169695544,0,3.0,96,4.564348191467836,0,1,0,0,0,1,0,0,0,1.0,0,0,39,3.6888794541139363,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-21.15002520460000
1541.56,7.340550169695544,0,3.0,96,4.564348191467836,0,0,1,0,0,1,0,0,0,1.0,0,0,39,3.6888794541139363,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-21.15002520460000
1412.64,7.253215573153272,0,3.0,87,4.465908118654584,0,0,1,0,0,0,1,0,0,2.0,0,0,36,3.6109179126442243,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,-32.39290168100000
4858.30,8.488443861463582,1,2.5,25,3.2188758248682006,0,0,0,1,0,0,1,0,0,2.0,0,1,7,2.0794415416798357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.20721470335000
3330.95,8.111012827573665,1,2.5,42,3.7376696182833684,0,0,1,0,0,0,1,0,0,3.0,0,0,5,1.791759469228055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.20721470335000
4038.46,8.303618710165726,1,2.5,26,3.258096538021482,0,0,0,1,0,0,1,0,0,2.0,0,1,6,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.20721470335000
3390.37,8.128694338961436,1,2.5,32,3.4657359027997265,0,0,0,1,0,1,0,0,0,1.0,0,1,4.47,1.6992786164338898,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.20721470335000
3428.57,8.139898543608016,0,2.0,35,3.5553480614894135,0,0,0,1,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.20721470335000
3370.97,8.122955815758091,0,2.0,62,4.127134385045092,0,0,0,1,0,1,0,0,0,1.0,0,0,6,1.9459101490553132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.20721470335000
3438.60,8.142819690785746,1,2.5,29,3.367295829986474,0,0,1,0,0,1,0,0,1,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5.20721470335000
1439.39,7.271974691710402,0,0.0,33,3.4965075614664802,0,1,0,0,0,0,1,0,0,2.0,0,0,35,3.58351893845611,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-37.00197149890000
1488.10,7.305255417436005,0,3.0,84,4.430816798843313,0,1,0,0,0,0,0,1,0,3.0,0,0,31,3.4657359027997265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-37.00197149890000
2261.25,7.723673036709505,0,3.0,80,4.382026634673881,0,0,0,1,0,0,1,0,0,2.0,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-23.10114255800000
1932.84,7.5667457028905885,0,3.0,67,4.204692619390966,0,1,0,0,0,0,1,0,0,4.0,0,1,37,3.6375861597263857,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,-1.51498028693333
1468.04,7.291683456759645,0,2.0,98,4.584967478670572,0,0,0,1,0,0,0,1,0,4.0,0,0,7,2.0794415416798357,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1.51498028693333
2181.82,7.687914669864698,0,2.0,55,4.007333185232471,0,0,1,0,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-15.99729959320000
2884.49,7.967103386885595,0,3.0,78,4.356708826689592,0,0,0,1,0,0,1,0,1,2.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,51.29449149748000
5250.00,8.565983355585669,1,2.5,44,3.784189633918261,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.85951179830000
1859.50,7.528062913365125,0,2.0,67,4.204692619390966,0,0,0,1,0,1,0,0,0,1.0,0,1,3,1.3862943611198906,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-42.31759836666667
3568.70,8.179956662798292,0,2.0,52,3.9512437185814275,0,0,0,1,0,1,0,0,0,1.0,0,0,7,2.0794415416798357,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48.64585746664000
1955.88,7.578595499019542,0,3.0,68,4.219507705176107,1,0,0,0,0,0,1,0,0,3.0,0,0,43,3.784189633918261,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.18494502160000
1495.24,7.310042008057461,0,4.0,105,4.653960350157523,0,1,0,0,0,0,0,0,1,2.8,0,0,44.74,3.822973188594635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-13.37610255530000
2022.62,7.612148979681813,0,4.0,84,4.430816798843313,0,1,0,0,0,0,1,0,0,7.0,0,1,50,3.9318256327243257,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-13.37610255530000
1552.91,7.347885869119095,0,4.0,103,4.634728988229636,0,0,1,0,0,0,0,0,1,2.8,0,0,2,1.0986122886681098,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,26.82717787630000
2291.67,7.737036088411059,0,1.0,34,3.5263605246161616,0,1,0,0,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,56.94152593500000
2571.43,7.85221744337839,0,3.0,56,4.02535169073515,0,1,0,0,0,1,0,0,0,1.0,0,0,44.74,3.822973188594635,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-25.30170564657500
1644.74,7.405337595996264,0,3.0,76,4.330733340286331,0,1,0,0,0,0,1,0,0,3.0,0,0,40,3.713572066704308,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-20.22996181246667
3004.94,8.00801288004784,0,2.0,53,3.970291913552122,0,0,0,1,0,0,1,0,0,2.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,7.34690639545000
1862.50,7.529674950253715,0,3.0,80,4.382026634673881,0,1,0,0,0,0,1,0,0,2.0,0,0,47,3.871201010907891,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.34690639545000
3160.92,8.05861840344866,0,3.0,87,4.465908118654584,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.34690639545000
3210.24,8.074100979684337,0,2.0,48,3.871201010907891,0,0,0,1,0,0,1,0,0,4.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,7.34690639545000
2947.60,7.988746558892844,0,2.0,46,3.828641396489095,0,0,1,0,0,0,1,0,1,2.8,0,0,42.02,3.761665123839584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.47563027771667
2343.75,7.759507489718721,0,0.0,32,3.4657359027997265,0,0,0,1,0,0,0,1,0,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16.47563027771667
2895.35,7.970861280799682,0,4.0,86,4.454347296253507,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0.6931471805599453,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-12.68789178055000
2101.58,7.650444721767235,0,1.0,42,3.7376696182833684,0,0,0,0,1,0,0,0,1,2.8,0,0,1,0.6931471805599453,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-12.68789178055000
3821.53,8.24840614497268,1,2.5,40,3.6888794541139363,0,0,0,0,1,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-18.57691708230000
3401.36,8.131930630625579,1,2.5,62,4.127134385045092,0,0,0,1,0,0,1,0,0,2.0,0,0,3,1.3862943611198906,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-20.20204440595000
3581.43,8.183517440980074,1,2.5,61,4.110873864173311,0,0,0,1,0,1,0,0,0,1.0,0,0,1,0.6931471805599453,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-20.20204440595000
1318.92,7.184568498868809,0,3.0,93,4.532599493153256,0,1,0,0,0,0,0,0,1,2.8,0,0,57,4.060443010546419,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.90131798900000
2063.49,7.632154003045686,0,3.0,63,4.143134726391533,0,1,0,0,0,0,0,1,0,2.0,0,0,38,3.6635616461296463,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,12.98723825736667
4820.71,8.480676499101202,0,0.0,14,2.6390573296152584,0,0,1,0,0,1,0,0,0,1.0,0,0,55,4.02535169073515,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.74509477600000
1316.78,7.182944641472103,0,3.0,80,4.382026634673881,0,1,0,0,0,0,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-42.11222215302500
1503.57,7.3155975593760525,0,3.0,112,4.718498871295094,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-48.86774346750000
1688.35,7.431506999634261,0,4.0,103,4.634728988229636,0,0,1,0,0,0,1,0,0,2.0,0,0,7,2.0794415416798357,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.87680207908000
955.56,6.862297556057354,0,3.0,90,4.499809670330265,0,1,0,0,0,1,0,0,0,1.0,0,0,125,4.836281906951478,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-37.71035689593333
1117.02,7.018419704011861,0,3.0,94,4.543294782270004,0,1,0,0,0,1,0,0,0,1.0,0,0,65,4.189654742026425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11.01855587490000
2170.46,7.682694405636408,0,3.0,94,4.543294782270004,0,0,0,1,0,1,0,0,0,1.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-25.42542492255000
1428.57,7.264429222920369,0,0.0,77,4.343805421853684,0,0,0,1,0,0,0,0,1,2.8,0,0,45,3.828641396489095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-33.53756930197500
1217.66,7.104686263160091,0,4.0,118,4.770684624465665,0,0,0,0,1,1,0,0,0,1.0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,-51.64388805660000
1317.68,7.18362789347442,0,2.0,56,4.02535169073515,0,1,0,0,0,1,0,0,1,2.8,0,0,38,3.6635616461296463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10664295894000
2083.33,7.641722854061057,0,4.0,108,4.68213122712422,0,0,0,1,0,0,0,0,1,2.8,0,0,4.47,1.6992786164338898,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-4.25601035680000
1428.29,7.264233203513821,0,1.0,35,3.5553480614894135,0,1,0,0,0,1,0,0,0,1.0,0,0,125,4.836281906951478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-31.23316130105000
